"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Prakasam","I","I",0.40721749984122557,0.5927825001587743,20,1,8,19.0,1
"Krishna","I","R",0.45550876886673003,0.54449123113327,20,1,5,19.0,1
"West-Godavari","R","S",0.7220782411751357,0.27792175882486436,20,1,12,19.0,1
"Srikakulam","I","R",1.0,0.0,20,1,9,19.0,1
"Kurnool","I","R",0.6944274629683611,0.30557253703163884,20,1,6,19.0,1
"Nellore","S","I",0.8365747083507851,0.16342529164921496,20,1,7,19.0,1
"Vizianagaram","R","R",0.0,1.0,20,1,11,19.0,1
"Kadapa","S","S",0.9520293785460684,0.047970621453931675,21,1,4,20.0,1
"Guntur","S","S",0.01593322535906584,0.9840667746409342,21,1,3,20.0,1
"Chittoor","I","I",0.043030191503160196,0.9569698084968399,21,1,1,20.0,1
"Visakhapatnam","I","I",0.42582343305882037,0.5741765669411796,21,1,10,20.0,1
"Anantapur","S","S",0.060767365625969516,0.9392326343740305,21,1,0,20.0,1
"East-Godavari","I","I",0.012656953722457695,0.9873430462775423,21,1,2,20.0,1
"Prakasam","I","I",0.0,1.0,21,1,8,20.0,1
"Krishna","I","I",0.007441587361506334,0.9925584126384935,21,1,5,20.0,1
"West-Godavari","R","S",1.0,0.0,21,1,12,20.0,1
"Srikakulam","R","S",1.0,0.0,21,1,9,20.0,1
"Kurnool","I","I",0.0,1.0,21,1,6,20.0,1
"Nellore","S","I",0.8428686183775771,0.15713138162242288,21,1,7,20.0,1
"Vizianagaram","S","I",1.0,0.0,21,1,11,20.0,1
"Kadapa","I","I",0.0,1.0,22,1,4,21.0,1
"Guntur","I","I",0.0,1.0,22,1,3,21.0,1
"Chittoor","I","I",0.0,1.0,22,1,1,21.0,1
"Visakhapatnam","I","I",0.0,1.0,22,1,10,21.0,1
"Anantapur","I","I",0.0,1.0,22,1,0,21.0,1
"East-Godavari","I","I",0.0,1.0,22,1,2,21.0,1
"Prakasam","I","I",0.0,1.0,22,1,8,21.0,1
"Krishna","I","I",0.0,1.0,22,1,5,21.0,1
"West-Godavari","S","I",0.891709615856833,0.10829038414316697,22,1,12,21.0,1
"Srikakulam","R","S",1.0,0.0,22,1,9,21.0,1
"Kurnool","I","I",0.0,1.0,22,1,6,21.0,1
"Nellore","I","I",0.0,1.0,22,1,7,21.0,1
"Vizianagaram","S","I",0.9927963663834352,0.007203633616564769,22,1,11,21.0,1
"Kadapa","I","R",0.07497083998972634,0.9250291600102737,23,1,4,22.0,1
"Guntur","I","R",0.8287436644962592,0.17125633550374075,23,1,3,22.0,1
"Chittoor","I","I",0.01179666828589418,0.9882033317141058,23,1,1,22.0,1
"Visakhapatnam","I","I",0.0,1.0,23,1,10,22.0,1
"Anantapur","R","R",0.0,1.0,23,1,0,22.0,1
"East-Godavari","I","I",0.0,1.0,23,1,2,22.0,1
"Prakasam","I","I",0.05647123977899987,0.9435287602210001,23,1,8,22.0,1
"Krishna","I","I",0.006854368051432692,0.9931456319485674,23,1,5,22.0,1
"West-Godavari","S","I",1.0,0.0,23,1,12,22.0,1
"Srikakulam","S","I",1.0,0.0,23,1,9,22.0,1
"Kurnool","I","I",0.06856806316133315,0.931431936838667,23,1,6,22.0,1
"Nellore","R","R",0.4042360909360632,0.5957639090639367,23,1,7,22.0,1
"Vizianagaram","I","I",0.0,1.0,23,1,11,22.0,1
"Kadapa","I","I",0.11347009340799262,0.8865299065920074,24,1,4,23.0,1
"Guntur","R","R",4.001033064848145E-6,0.9999959989669351,24,1,3,23.0,1
"Chittoor","I","I",0.022144653118764297,0.9778553468812357,24,1,1,23.0,1
"Visakhapatnam","I","I",0.19762051765142388,0.802379482348576,24,1,10,23.0,1
"Anantapur","R","R",0.0,1.0,24,1,0,23.0,1
"East-Godavari","I","I",0.0,1.0,24,1,2,23.0,1
"Prakasam","I","I",0.0673936265859066,0.9326063734140935,24,1,8,23.0,1
"Krishna","I","I",0.012799697104779023,0.987200302895221,24,1,5,23.0,1
"West-Godavari","S","I",1.0,0.0,24,1,12,23.0,1
"Srikakulam","S","I",1.0,0.0,24,1,9,23.0,1
"Kurnool","I","I",0.08372381480029173,0.9162761851997083,24,1,6,23.0,1
"Nellore","R","R",0.2811502167060223,0.7188497832939776,24,1,7,23.0,1
"Vizianagaram","I","I",0.0,1.0,24,1,11,23.0,1
